position_type,company_type,hashedid,,,,,,,,,,,,,
executive_or_management,tech,16eb866df22bdd874c4b95de25419cf61348fe06,,,,,,,,,,,,,
marketing_sales,tech,4b73d21bc3ea5d608119dd0e261ff0445a208c6a,,,,,,,,,,,,,
executive_or_management,tech,af9f17c991ff5c102398f392207ae66634c5b27c,,,,,,,,,,,,,
executive_or_management,tech,6d3892363df4f6c4a98a2781fb900fd83fcaf3cb,,,,,,,,,,,,,
executive_or_management,finance,3c7b58e58a66ba7314dc04ad96b063a08058469a,,,,,,,,,,,,,
misc,finance,b077525166f30ce1796dd65c8608250b04666122,,,,,,,,,,,,,
education,education,7fa1516c763ad77a2e171bea3cf6dae3590ca6a3,,,,,,,,,,,,,
executive_or_management,tech,a04aab25a2248155d920faa81f209b47587a6801,,,,,,,,,,,,,
executive_or_management,misc,3c01268731e8a65135ba4b68977263f477245aa7,,,,,,,,,,,,,
marketing_sales,misc,56bef9279d99c59afd9c0af1801c539380a35b0f,,,,,,,,,,,,,
executive_or_management,misc,428c2d2871517eae702d7591fc71092fe7407623,,,,,,,,,,,,,
executive_or_management,education,603859260c48f514884ab9227c3f3a7bd63a5b40,,,,,,,,,,,,,
engineer,finance,6a14914bf66aa8c04e4b8261b148667218e469e4,,,,,,,,,,,,,
misc,tech,ef0fa6e07956b1b667ab7a467e01085551e2036e,,,,,,,,,,,,,
executive_or_management,tech,cbb89f7450d02b98c453f3b08cc930d385a23f78,,,,,,,,,,,,,
engineer,misc,2cc10f6c2ed75b497276d7613db46e155b84a45a,,,,,,,,,,,,,
marketing_sales,misc,9d84640eda86ffe530eb15a6cac2d7543e91647e,,,,,,,,,,,,,
executive_or_management,misc,bb303c45005ead27af9bb2d47349fd1001f5cefe,,,,,,,,,,,,,
executive_or_management,tech,b5ca44dfae81b21e1788c31f6bbf350f1b89e94e,,,,,,,,,,,,,
marketing_sales,tech,57fd06395089766a66009678581fad402a60e15d,,,,,,,,,,,,,
executive_or_management,misc,27557d544c5af5d99ea5e6b743960a12028f5537,,,,,,,,,,,,,
executive_or_management,tech,307a2dc827e278e26a1d72775a9ff4869d32843b,,,,,,,,,,,,,
misc,consulting,3f76dd9ee5c0bb879d8dbb73eaed5760821e12ff,,,,,,,,,,,,,
executive_or_management,tech,89cbad2afef0418c727c7551b2a6ae29a6fd1d60,,,,,,,,,,,,,
misc,misc,e41de8046fd619b739257aa194ba5b3f5c0b306f,,,,,,,,,,,,,
misc,consulting,d793c676d3c75cce5a62be20639ade4702a5c083,,,,,,,,,,,,,
misc,government,30d65f2e1932af5aa08459b00ff72ebf3ff2b7c2,,,,,,,,,,,,,
executive_or_management,misc,a4ec62d95dd17b9d632b3b3c2a2e275170aa6e9c,,,,,,,,,,,,,
engineer,misc,87f2d280ca04c8c37c5e81a46b8eb378b6783a8d,,,,,,,,,,,,,
executive_or_management,tech,9cda718dcdcbffdd01f4db8ea61f9cf83d7e5d8d,,,,,,,,,,,,,
executive_or_management,misc,58cb2dea06ebd203e0cb1b8e9daeef0815e1013d,,,,,,,,,,,,,
executive_or_management,nonprofit_ngo,1b58b7cad19d227d856684422b2c24eb7a7c2b02,,,,,,,,,,,,,
engineer,tech,2895f7d8c6e40327fbbd34b58b7f32122f1af33b,,,,,,,,,,,,,
misc,consulting,affa4f909fd99c0bca7d01660ec21c7a9705e335,,,,,,,,,,,,,
engineer,government,85b9466ab92feca912d43397c1aad92cb701b1e9,,,,,,,,,,,,,
executive_or_management,tech,fe4037c21e0f722290d1bb7ee23f4d57fd2eecd0,,,,,,,,,,,,,
executive_or_management,tech,e25473944251acd6c6098dc6ad892964796cb1e8,,,,,,,,,,,,,
marketing_sales,misc,74b4c8dfbf85f0f5e73acdac6859f5f19ff6b1c1,,,,,,,,,,,,,
executive_or_management,tech,ea44d2031fffbe261226c7b180548f64cc9935c7,,,,,,,,,,,,,
misc,tech,a8f778df4fd4ea2dc237d2d0d56dd0e2d3e27b88,,,,,,,,,,,,,
executive_or_management,nonprofit_ngo,3afb73703e9c30d257c60e4c0fa20b08f3277a83,,,,,,,,,,,,,
executive_or_management,consulting,452c8c86843c54fd5a2e8bb40a251c1dfce12d85,,,,,,,,,,,,,
executive_or_management,tech,f85d7058390a538071d4a56493d18ec58ef5ae1e,,,,,,,,,,,,,
engineer,tech,2d3707eae847e7473c5b29d5412ad12f017cbcb2,,,,,,,,,,,,,
engineer,misc,c2522ba759f299211f7cc97912a9836625289739,,,,,,,,,,,,,
executive_or_management,misc,ea19c164f643bf97c05dd1d0dce489b280f615c3,,,,,,,,,,,,,
executive_or_management,tech,f374ad109fa926f097bafcfa9c5aa65cc64cf7c2,,,,,,,,,,,,,
executive_or_management,consulting,23d3ccb11c1b7d0f0d44fab8243095f89c51c2c2,,,,,,,,,,,,,
education,education,1983b6d4038baf98e833c35a19e4fa65b327b0a5,,,,,,,,,,,,,
executive_or_management,tech,a83b730ecccd5fc0c08b2ddc106899c2e30fe268,,,,,,,,,,,,,
operations_supplychain,nonprofit_ngo,eac4838bab009542896c5aceabfffe64aeb016e8,,,,,,,,,,,,,
executive_or_management,tech,6b69a9b6aed712104e8d1ee89ed53a56f46c9896,,,,,,,,,,,,,
misc,consulting,01d37bd9d2230d88c41f046bc01e05d063dcf6ab,,,,,,,,,,,,,
operations_supplychain,misc,1b10910f9cca086a42f603fa66bc45d3fb1039f8,,,,,,,,,,,,,
marketing_sales,tech,423b88a97e1b5d339a59ac91b6549fbe11c6c350,,,,,,,,,,,,,
misc,tech,7c29fab62e1307958f291d8926fed27c5f6534cf,,,,,,,,,,,,,
executive_or_management,supplychain_manufacturing,fb7e55fdbb824d88984e458effed1971c22f0069,,,,,,,,,,,,,
executive_or_management,tech,4128030a7ee01d4c4a2cea31a9061c66e49d5322,,,,,,,,,,,,,
executive_or_management,tech,0e8a1152ab4691cb11076ef02f7ae6bf37ed2e80,,,,,,,,,,,,,
executive_or_management,tech,f4529cd0ecbd9bd1d0b9b280997b1cc1aa306672,,,,,,,,,,,,,
executive_or_management,tech,aebdf549ce1a0038b0f395edc481035a5faf9a11,,,,,,,,,,,,,
misc,consulting,f9f1b83b6c240125f635be1ed525598531f6231e,,,,,,,,,,,,,
marketing_sales,tech,96f39029bad27bdf5f895091f0535595f80b0785,,,,,,,,,,,,,
marketing_sales,tech,65e2b8890562aeeeb30adffac8dcce3907279ff9,,,,,,,,,,,,,
engineer,tech,dc2f69a535cd12ed1dfef04a03da5ff908ce0903,,,,,,,,,,,,,
misc,consulting,0cf734d1c0350833ae6b421fff62f549fa068b62,,,,,,,,,,,,,
marketing_sales,tech,e67cc8c80ae4161570542dd3c1b340d76c14a005,,,,,,,,,,,,,
misc,misc,17a51f7eefd3c3064e3131a8d8650378c0224a39,,,,,,,,,,,,,
marketing_sales,tech,9e09490d0618046d9b434c65f5143675543796e6,,,,,,,,,,,,,
executive_or_management,tech,594dc6fa4e956e08f63e0795074402db8e08dfdf,,,,,,,,,,,,,
engineer,tech,c6b04fcfbd2e395ce2079d05dc297c3dc620e9a9,,,,,,,,,,,,,
executive_or_management,tech,3275da18d582a168d7345400d2c8049e1f6dcaa2,,,,,,,,,,,,,
executive_or_management,misc,41937515fb57e82dc349927b09220a311b5e2e16,,,,,,,,,,,,,
marketing_sales,supplychain_manufacturing,e335d609df9b09de0fe6af86260fdd6b879f6f3f,,,,,,,,,,,,,
engineer,tech,bbde34c2da2f9f75695c33ca3653161879122c7e,,,,,,,,,,,,,
executive_or_management,tech,20c35773e293611df01046858211f12d262db5f5,,,,,,,,,,,,,
engineer,supplychain_manufacturing,2c57ca08b3a9fb1bdf3f9c386e01ddf4edfee7d4,,,,,,,,,,,,,
executive_or_management,tech,50fc0781fd4d9f0fcc1e90f63aeda1c0673f63ad,,,,,,,,,,,,,
executive_or_management,tech,b22b93a647058e9ad13000991e141a7204a2ba0c,,,,,,,,,,,,,
executive_or_management,misc,1a6cbe2481ee3207b3a837fea76ed21f51eb70e1,,,,,,,,,,,,,
executive_or_management,consulting,c68d8b9986ff30994f88182ff45720b019dbe3c3,,,,,,,,,,,,,
executive_or_management,misc,b216c862aef0d19f9471799c6492aab13f894201,,,,,,,,,,,,,
misc,misc,2b7b2f19f379463a56b9b0679ce2410eabcc7f50,,,,,,,,,,,,,
marketing_sales,finance,b2ce15113fdb63e20c5746a1adb4ab6d6c4d6524,,,,,,,,,,,,,
engineer,tech,a37893fddd2c33c5761ee7f4c2397e6b4f4d0980,,,,,,,,,,,,,
engineer,misc,4d63c203dc2f624d910b3fd335b8335c05ed8b67,,,,,,,,,,,,,
marketing_sales,supplychain_manufacturing,c422a7807357e57ed58d1efb77421a031879fd8e,,,,,,,,,,,,,
executive_or_management,misc,ba818243d7476e6fb0b08ad2c3ebb034979abdba,,,,,,,,,,,,,
executive_or_management,tech,17237e8a665f38c78cf8b42bb41f6f7523dcd46b,,,,,,,,,,,,,
marketing_sales,tech,84c716209d8e221d02203ec7f2cb25262721d640,,,,,,,,,,,,,
misc,misc,b5ee666bdebf2a12acd6897c1ca1870ad4553139,,,,,,,,,,,,,
misc,consulting,ef36516f70f58500002b1392c316b8e25412454c,,,,,,,,,,,,,
finance,finance,b2424008e3ec30704e3d2719f1ebd24018bc4865,,,,,,,,,,,,,
misc,tech,de0027a0ddc72d66190914c7cc2b9830fc0218fa,,,,,,,,,,,,,
finance,finance,940f7e5db6f6eb0dd1bb6ad0f0b8b10362498864,,,,,,,,,,,,,
executive_or_management,consulting,74b66f02471eb985cf60df78bdb17eadf3a32f5e,,,,,,,,,,,,,
finance,tech,8b3e95664897eb76d22a996b3be594e26bebbe06,,,,,,,,,,,,,
executive_or_management,supplychain_manufacturing,ea034e33b81a158f0c92d85bbc204a5331ffcdbc,,,,,,,,,,,,,
education,education,cd8bbf7949ee1a47be44f3a947469c5d2bb9574c,,,,,,,,,,,,,
misc,finance,f170e9d3d5acd512f7de03c8bb5dc62d108294b8,,,,,,,,,,,,,
engineer,tech,e87db0fd9ba559d348abbf3e266e292ae2474fe7,,,,,,,,,,,,,
misc,tech,c4196682e1f22a1bc891eda61b29f5256c0c4c88,,,,,,,,,,,,,
marketing_sales,tech,00d5beedce9f55bbb8b71f8e1d915bebc34dd44e,,,,,,,,,,,,,
executive_or_management,finance,e5feefda4d5fc53ae6aaccf40d02b3992782b482,,,,,,,,,,,,,
marketing_sales,misc,e3db1b22766197115acbea239c5afb31643036ed,,,,,,,,,,,,,
education,education,9f29e9b9dd838c5c303eac7d94238f03335b538d,,,,,,,,,,,,,
marketing_sales,tech,7384e23bcee63ffe2e69ebf9688030f60528aa31,,,,,,,,,,,,,
executive_or_management,tech,5ec138a7088ae931e0e59f995eed3e0d0e3b445c,,,,,,,,,,,,,
engineer,supplychain_manufacturing,19952613c7e960b17f40f759e7f98b55fed8a684,,,,,,,,,,,,,
executive_or_management,misc,6609b342bde799b0350f23560cedbb9ba8a516c4,,,,,,,,,,,,,
marketing_sales,tech,a22e60b4a614c543f9c5e5777379aa76297010a2,,,,,,,,,,,,,
executive_or_management,finance,8ddc111d743be90a0e0198055105a6d2fc140a77,,,,,,,,,,,,,
executive_or_management,misc,d3fc10044d5bbc8a66796bc8d9b13c64380ac67f,,,,,,,,,,,,,
executive_or_management,finance,10ee756f23e2579f853805201f4e5a9a9df62afc,,,,,,,,,,,,,
executive_or_management,misc,af8450beb5504fe631523008ad4a87c749fde8c8,,,,,,,,,,,,,
executive_or_management,tech,30fa8a32645265e5c726fb58a2d97f859f6b47c2,,,,,,,,,,,,,
executive_or_management,legal,cb15f916cf3bf2e4b6ad6a93d4a65b4fef842393,,,,,,,,,,,,,
engineer,supplychain_manufacturing,8dc5a34b755d5d08391717b7c3b4a89ba0d7e91b,,,,,,,,,,,,,
marketing_sales,supplychain_manufacturing,9684353420e21478614c8dac1bf642ac9d2b57a7,,,,,,,,,,,,,
executive_or_management,misc,ce88ac0370604c734e73407e703ce79a02145e20,,,,,,,,,,,,,
executive_or_management,tech,c650eb6033a9bfe64d60a700b1d2bc63e6d2a9bf,,,,,,,,,,,,,
executive_or_management,tech,da28504c2a9b12bfbf172af2883593f1adf56960,,,,,,,,,,,,,
misc,tech,902dd8deb233438b76de194315d3cc8c1a0ea866,,,,,,,,,,,,,
executive_or_management,misc,6a55deabc1b981a067f24d9db33dd5161de9902b,,,,,,,,,,,,,
executive_or_management,supplychain_manufacturing,d78710f19cec6fc583fcd287cb8c13ed60c48fef,,,,,,,,,,,,,
executive_or_management,misc,546cf6ff78df6beb717571cea1c2c075cf8058a1,,,,,,,,,,,,,
engineer,misc,895b728f2b652bcf9ca033257a666afbe5c3a4ed,,,,,,,,,,,,,
Unknown,Unknown,7096bd50aad1d77e23a54aa4f9375bb918d32f90,,,,,,,,,,,,,
executive_or_management,tech,33ef1c37e301fa3801c1338bd47c186045ddf645,,,,,,,,,,,,,
misc,tech,04e6216eb9799ca0ac69a4886d28ceb05b6042e3,,,,,,,,,,,,,
executive_or_management,tech,0bab3ffcc5e4b0d1f80c1097ab944c4bb38e5436,,,,,,,,,,,,,
executive_or_management,finance,33b584650231f7a9354297b3ac55c590878a0fd0,,,,,,,,,,,,,
executive_or_management,education,1c5ae8887b678e767256b42e719f6050fce5c01d,,,,,,,,,,,,,
executive_or_management,tech,c888e40c28593466aa7d470f82c24b31201bb7fb,,,,,,,,,,,,,
marketing_sales,government,c74767145a6b6b67e21fde0fcc73aec5da231c91,,,,,,,,,,,,,
executive_or_management,Unknown,61f9c06c24781b51a9f3449f9be5ec4d13ba2556,,,,,,,,,,,,,
engineer,consulting,8c57750a7e7ce1f78d8eb67c77f96fd630dabe80,,,,,,,,,,,,,
engineer,tech,c77a9aa34b87dddb89458fa32e5c0a9b8e8fb845,,,,,,,,,,,,,
marketing_sales,tech,7bd37d6ce7eca382820441de264569b345795031,,,,,,,,,,,,,
misc,tech,d3c5c5fbf02b2be271be95222396273152a0c607,,,,,,,,,,,,,
misc,tech,a17453584231cd6ccd580a895d4a18c414b2dfda,,,,,,,,,,,,,
education,nonprofit_ngo,4d64a9b16fb96433ceb7b77995511b33e6e25d9b,,,,,,,,,,,,,
misc,supplychain_manufacturing,15dc77dfcd189bcf1f2a744f38bbc81e229f2afe,,,,,,,,,,,,,
engineer,tech,04915c6e65b68768db6ade2cc8f51702ddfdf74e,,,,,,,,,,,,,
executive_or_management,tech,bbf2214a81a8f599aa5d194c53138813344c98a9,,,,,,,,,,,,,
executive_or_management,misc,d488cca6d0ba9d4de3c51b5ce3c0e02e0cd88a98,,,,,,,,,,,,,
executive_or_management,tech,2f4b72233414866b824f6d4cf7b086dd73d05a3e,,,,,,,,,,,,,
executive_or_management,tech,a5546c10f66fc2aa3ff42bdd6141fa49652fae20,,,,,,,,,,,,,
executive_or_management,tech,458946889ec1ac814fe72623e0de63a74208e3b1,,,,,,,,,,,,,
executive_or_management,consulting,7f1a9475375dd874e5f31c719bda0a76128128bf,,,,,,,,,,,,,
executive_or_management,consulting,b678f920bd2614d9e91a3ff7ecd160e0c5678eba,,,,,,,,,,,,,
executive_or_management,nonprofit_ngo,7f984a15f2cf7743d98567ffec7047b4f941060c,,,,,,,,,,,,,
marketing_sales,tech,6a8ea3b27a059e4c23305eee8d456cf895a24b61,,,,,,,,,,,,,
engineer,tech,25071c500ecd625d7fc21d295f0a1bf273e8e482,,,,,,,,,,,,,
executive_or_management,misc,1a9759b0726a0111f1ac81e88c9c54258dde8981,,,,,,,,,,,,,
executive_or_management,tech,a00884866790b92c1dbe6a6d0362a99c3abd0ac7,,,,,,,,,,,,,
executive_or_management,supplychain_manufacturing,e4588e310eb25a28103ef8b82b2c397ce371d84e,,,,,,,,,,,,,
engineer,tech,74cf76d73f3f5a86a4b6d280445319e4e22d5f30,,,,,,,,,,,,,
executive_or_management,misc,0726de0788c7857b18dd7e260eb6b57918c5464c,,,,,,,,,,,,,
executive_or_management,tech,782f6ba791ff0dc18f33294f7e277401ca325fea,,,,,,,,,,,,,
executive_or_management,finance,ac0146cd5c329683a9ef5d3c289416f8c7d84e43,,,,,,,,,,,,,
misc,tech,039b6222c9db506e886372f3ad514abeee706ec7,,,,,,,,,,,,,
executive_or_management,misc,9db7646e668e1a54fd0b0f6e4bb0c1a078874e5f,,,,,,,,,,,,,
executive_or_management,misc,3c0d2b026545e1f8d1ab3d2ee63bf333b258c0a3,,,,,,,,,,,,,
executive_or_management,consulting,9f241a0e43367178e4b9e0a414d1a34a817dd33e,,,,,,,,,,,,,
engineer,misc,c93b41f20b1f554dafcf25a9c750dee58fdaaf4c,,,,,,,,,,,,,
executive_or_management,tech,35c7bf9030e6d912c66c9bf1f8c691d5b844a52a,,,,,,,,,,,,,
executive_or_management,tech,468e21a9507f042634f830be42f477f64689acd2,,,,,,,,,,,,,
engineer,tech,7ba57882147991ab9b17b5667c2df872837123cc,,,,,,,,,,,,,
executive_or_management,education,c781b56ccd188416db0254e1c32ce04a3786a694,,,,,,,,,,,,,
engineer,tech,16544bd9b6bae4193e3121404af454886121b373,,,,,,,,,,,,,
executive_or_management,misc,ecd672267aa01e6035c5f0cf626e1c195b6b0265,,,,,,,,,,,,,
marketing_sales,tech,1be81ed4435f1c97169db3fe956635fd42262e94,,,,,,,,,,,,,
executive_or_management,finance,defad7dab1c433bce7f4af89467e0c3dced477eb,,,,,,,,,,,,,
executive_or_management,consulting,7edc8df5bd84342b15c187f3ffbe33f909068de5,,,,,,,,,,,,,
operations_supplychain,tech,db7f92f67e40a291a7dfc577cadbaff2bbccccd7,,,,,,,,,,,,,
engineer,tech,9272be70ad68e6cfc0a633be6c177e02b1072433,,,,,,,,,,,,,
marketing_sales,misc,06ff484c453b3af1e7b28fdef222e4e6561fa4cb,,,,,,,,,,,,,
engineer,tech,847b5f7f3b9a632afd075009b0bd9a49e41d575e,,,,,,,,,,,,,
engineer,tech,eec8b4896695f762f37aed2f1cff397a6cb27ba6,,,,,,,,,,,,,
executive_or_management,tech,4b5698de0b4f245f005e4f7d7d5f6631218c4f08,,,,,,,,,,,,,
executive_or_management,misc,8220d1e50ab5f720f61f11b1765324133f46994e,,,,,,,,,,,,,
executive_or_management,supplychain_manufacturing,97e1b3bb206e48de040f1378161d0723f11b92fe,,,,,,,,,,,,,
education,tech,70ab6e2896ad84d2cee6d3cdfa741e485a666aae,,,,,,,,,,,,,
engineer,misc,afc114f0bcc59741ad02012f74144501329d7db3,,,,,,,,,,,,,
engineer,misc,124c21542fe0ff913f0b1a924b6fc82187d31d2a,,,,,,,,,,,,,
engineer,finance,d7679808dc356a082bf4638c7e2230f036138b4f,,,,,,,,,,,,,
executive_or_management,tech,d9aa98e35f50ef1fb1e21eaa19cbdac75cf7a445,,,,,,,,,,,,,
executive_or_management,supplychain_manufacturing,1082e783895161f32df34217857233a7844aa5ef,,,,,,,,,,,,,
executive_or_management,consulting,4a9063aca4f07bc736eb6b2a21b31a6ce8f8151a,,,,,,,,,,,,,
executive_or_management,tech,6e8a3f9b18a42324913ff42eec7b9e6b0690b8cf,,,,,,,,,,,,,
executive_or_management,tech,63f5a94856025b4672e947dd42df386215c2ee44,,,,,,,,,,,,,
engineer,supplychain_manufacturing,c70c350275e6bb20c8554b380b0a3fa806b93522,,,,,,,,,,,,,
engineer,tech,b698f99aca8445a281bc5631b7c5c30276c42c43,,,,,,,,,,,,,
misc,supplychain_manufacturing,2ec8678a852dec5acbdfe02065342bde6b60dae7,,,,,,,,,,,,,
executive_or_management,tech,3aa1f7c3c2941d2f3869dbc1a3f8c0e1f606a45f,,,,,,,,,,,,,
engineer,tech,b4e96c9117f5814ba7be074f24382095154c6601,,,,,,,,,,,,,
engineer,tech,2c28866980c7c7426b576de6c401c7853e8901c2,,,,,,,,,,,,,
executive_or_management,Unknown,ba732015de48401083e724fa51bab2f3154d134f,,,,,,,,,,,,,
engineer,finance,30f17e89a99afb853438a9007587254b41da3c9b,,,,,,,,,,,,,
education,finance,77a2a6d264d9a342602d1c4066a28202b23f1250,,,,,,,,,,,,,
marketing_sales,tech,351b51ef132631befbf56422b91814d9eb06ebb6,,,,,,,,,,,,,
executive_or_management,supplychain_manufacturing,f7bb093d503d5ea02ccd9030cf56de4144cee7c3,,,,,,,,,,,,,
finance,tech,9b76c6ff226f6d76c68dd22d45bd9b78af3f27f9,,,,,,,,,,,,,
finance,consulting,19b222216911d5c54ed76b867e8c8ea19c6e3346,,,,,,,,,,,,,
executive_or_management,consulting,3174d569df7d82f9233d4a1e5a0636a15582f065,,,,,,,,,,,,,
engineer,tech,686c528966b3cd2fc31cdb97b24a095c028be222,,,,,,,,,,,,,
finance,nonprofit_ngo,2efe8e5db1f5d70d3940524d5479006591e2fbf0,,,,,,,,,,,,,
marketing_sales,misc,b7ca2e832f464c5214c925c76acc454eb0429f2c,,,,,,,,,,,,,
misc,misc,9c62ac898d92d05038851c78a99d8667c9e889f9,,,,,,,,,,,,,
misc,misc,b493410145f1f742ef2c1c2c2d9d4f18bd6afb68,,,,,,,,,,,,,
education,education,f36241a95898185cf2e9bd1a5d2f1e49395ffd36,,,,,,,,,,,,,
misc,tech,77023bde235a9eafe4f1d7029fc71c330eccd0d9,,,,,,,,,,,,,
operations_supplychain,tech,406098a9efd69d8ed20e36bc54f9d32b23760484,,,,,,,,,,,,,
marketing_sales,tech,275c80edd374b0d900af217d20e70fb28c197ba1,,,,,,,,,,,,,
misc,tech,fe2387fa17c6244dfa5e6c527cb5b6e72f65fe2a,,,,,,,,,,,,,
misc,education,3d83a30a891fedb5952968c467bc44208759a080,,,,,,,,,,,,,
executive_or_management,tech,cd8e72e8d565dd89039510f500e214a06beef1ea,,,,,,,,,,,,,
misc,tech,16614f8e371073d1d6f4005f04ddd79ea27ab97b,,,,,,,,,,,,,
executive_or_management,supplychain_manufacturing,e197c130eedcc2913fc01ed7cfa406b0afb3da9a,,,,,,,,,,,,,
executive_or_management,tech,0cf161cb615550262c70b5d72a9d7cd42ea691ae,,,,,,,,,,,,,
marketing_sales,consulting,cfa4bebecd806bca6280f472c6c51eaabde70627,,,,,,,,,,,,,
misc,government,f7934a447f35f7d9e82d39542633013547d0f9e7,,,,,,,,,,,,,
marketing_sales,tech,810e82fe0f0fbcfe0b07e0cf010e14c780fec890,,,,,,,,,,,,,
executive_or_management,tech,4cc2ffe0632eb92070e859ee66becfa5a905b89c,,,,,,,,,,,,,
misc,misc,3b1675b4a800c097f3dce3c4540c37e01b443433,,,,,,,,,,,,,
misc,finance,b5e0182dfb1f353b555f337fde221b1860837e8d,,,,,,,,,,,,,
executive_or_management,tech,1fbbe3da083190e80d914c71c2c20c98a3ff9a85,,,,,,,,,,,,,
marketing_sales,tech,ad7d0279e3517d722a0f65206d66bec31d2abfdc,,,,,,,,,,,,,
misc,misc,4a13b1649712e9e233a3e41c34dd861560b7d1a0,,,,,,,,,,,,,
executive_or_management,supplychain_manufacturing,42995d20080f69468e2897686c71505fe4c08eee,,,,,,,,,,,,,
engineer,tech,ea9430c6b4ea0fea24dce39629c7d9989ad1b41d,,,,,,,,,,,,,
operations_supplychain,tech,f57bdb62b41b80219ea71add96542e48ebefa1f0,,,,,,,,,,,,,
misc,consulting,069d6356093a47ab16527d52b6de75f3bafd6d47,,,,,,,,,,,,,
operations_supplychain,finance,9d1dfa547334faf7ad4bedf1cfae99a276226fbe,,,,,,,,,,,,,
misc,misc,55d80244a29e77e1b6a7a5f6ec02a93918c99e93,,,,,,,,,,,,,
legal,legal,ea83c8c89192fd8090da2308d2608d7210eb9894,,,,,,,,,,,,,
executive_or_management,misc,89a2ff366b4cabebd0d4384f1c76fe0e4eac720a,,,,,,,,,,,,,
executive_or_management,tech,3b6f81638e8cf8674d34343a71d88e999db5b5d6,,,,,,,,,,,,,
engineer,finance,3a6ccffd5df0d235d66ed430a243228518fba3e4,,,,,,,,,,,,,
misc,misc,07ae0189e61679a9531de43cbcf73b1744cbd1ea,,,,,,,,,,,,,
misc,tech,584fc56fb72b000cd6e72b455d138971e58eb95a,,,,,,,,,,,,,
executive_or_management,misc,927f91716ce02bd92ec18135d897edda74c6b118,,,,,,,,,,,,,
operations_supplychain,government,6481f5c5b5fd957abd2e0713aa0c04b7a02e0e7e,,,,,,,,,,,,,
executive_or_management,misc,f83e2245d58a0c74c1f6eb16021f563011296d47,,,,,,,,,,,,,
executive_or_management,misc,2e3940fc577e30ba22a7a7076a18bbf156cd29b3,,,,,,,,,,,,,
executive_or_management,misc,e195076a4e4bf9d6ddf5d590b1bf9a4f8dfcfbc5,,,,,,,,,,,,,
executive_or_management,finance,f3f72491ef6807370cc9df5c8ebf5a833493169f,,,,,,,,,,,,,
marketing_sales,nonprofit_ngo,512a171bc1e2e939e5f12f8f161447c2fe3d07d5,,,,,,,,,,,,,
marketing_sales,misc,0e7b0099e420b4327a37f347963e916b18c9b423,,,,,,,,,,,,,
executive_or_management,nonprofit_ngo,8db0ddaedb25c36840c541083dfd58918e4333ed,,,,,,,,,,,,,
misc,government,4803ef1b4bd6d175bd3c02d3513bfd03e0864566,,,,,,,,,,,,,
executive_or_management,misc,02c4525fd375aa1e74e11a30deae187bee317e6c,,,,,,,,,,,,,
executive_or_management,nonprofit_ngo,b05059d456216819acdc5d4b74880e7712b531ed,,,,,,,,,,,,,
executive_or_management,nonprofit_ngo,9becddb04d728b98397a0838d8ebe52d1710c6dc,,,,,,,,,,,,,
executive_or_management,education,3d6e2788207c1276a254a88669d5216a717b1f98,,,,,,,,,,,,,
Unknown,Unknown,f0f814f2a2ea59b7926475cb4586267843fa4c14,,,,,,,,,,,,,
misc,misc,e034c9932ddaa2a62254e90a97ffc848df17639c,,,,,,,,,,,,,
misc,tech,0584731f050c8bd7e14d284c7132489d6aad2e77,,,,,,,,,,,,,
engineer,finance,f318a472da2f4caadce3b9a5ab95ea98ead6c395,,,,,,,,,,,,,
executive_or_management,finance,79e630d166cee54375a1a3185db90edf5cd7c3e5,,,,,,,,,,,,,
marketing_sales,tech,518f95af8945d80e3dc02d9655868597b5da3907,,,,,,,,,,,,,
marketing_sales,tech,e98585a18d6e4b4b6165ff9750aa427d9b768f8f,,,,,,,,,,,,,
engineer,tech,77761ce3fdc949fa8621ee626d41995287730f99,,,,,,,,,,,,,
executive_or_management,finance,70424196ab726828f98724ff4aeab14296e42511,,,,,,,,,,,,,
engineer,finance,bdec3aaba05694ea988d295b756440195f75f161,,,,,,,,,,,,,
executive_or_management,tech,e3da66df116cfbe77795ad48eec36c7b5c645e3b,,,,,,,,,,,,,
operations_supplychain,finance,016460d5bb4a2ad8d77cd40c2d39013aed33d00d,,,,,,,,,,,,,
misc,misc,fdee71da2280d295aca31e23830cccf90b699b47,,,,,,,,,,,,,
marketing_sales,misc,d2409a7abf3be5bcc244d804ac01e73e27565592,,,,,,,,,,,,,
marketing_sales,supplychain_manufacturing,cc481bb4dafeead16a76394ba37260fceca16255,,,,,,,,,,,,,
marketing_sales,tech,d8540a3821d538e1489db0bb28b7e63e1293e723,,,,,,,,,,,,,
education,education,7a9bc1cfebb4005935864738f037794127ae841e,,,,,,,,,,,,,
executive_or_management,tech,13aacb4f8078c7dc4521857db5cfecea9eddb928,,,,,,,,,,,,,
executive_or_management,tech,31af81db2f00087fb9681ab7a42e6776ef2521de,,,,,,,,,,,,,
engineer,tech,fd1fc09de7247b986c638ee05227c9bb729d4dc0,,,,,,,,,,,,,
engineer,misc,7a804f1d08bac02a84ba1822c22c8bf38be68ecc,,,,,,,,,,,,,
education,misc,3b352505ae98d9ef469594e48fb48c278bd016c4,,,,,,,,,,,,,
engineer,tech,8ddd752d1e59f580087f06e791a6c193db766d24,,,,,,,,,,,,,
executive_or_management,tech,ddb91e5aab77b49cd6774ef2d10106d62b658024,,,,,,,,,,,,,
executive_or_management,tech,4970b5962a5bd684a24ae3092a33ded9cc40e363,,,,,,,,,,,,,
